RuleSet	Average Value,	Connectedness	Chaos
3961	77.229	-3.7380000000000000	0.922
3962	96.8	1.2270000000000000	0.0
3963	66.605	2.2299999999999900	32.058
3964	59.149	4.497	35.194
3965	67.808	2.3189999999999900	34.054
3966	97.222	1.0470000000000100	0.0
3967	69.549	5.7679999999999900	29.338
3968	98.317	1.0350000000000100	0.0
3969	30.618	2.597000000000010	36.026
3970	30.931	2.353000000000000	36.781
3971	30.368	3.117000000000000	36.826
3972	30.566	2.296000000000000	36.352
3973	31.027	3.1700000000000000	37.338
3974	30.33	2.7150000000000000	37.107
3975	31.437	2.8310000000000000	36.755
3976	30.586	2.460000000000000	36.813
3977	31.078	2.957000000000000	36.749
3978	30.278	2.220000000000000	36.902
3979	30.458	2.375	36.883
3980	30.515	2.872	37.062
3981	28.966	2.754000000000000	36.8
3982	30.374	2.991000000000000	36.998
3983	30.611	2.174000000000000	37.926
3984	30.534	1.9640000000000000	37.914
3985	31.098	2.8390000000000000	37.715
3986	30.464	2.8190000000000000	37.562
3987	32.045	3.118000000000000	37.587
3988	31.738	2.611000000000000	38.432
3989	31.987	2.8170000000000000	37.76
3990	31.571	2.592000000000000	38.093
3991	31.661	2.5590000000000000	38.368
3992	31.757	2.2260000000000000	38.31
3993	31.795	2.328000000000000	38.131
3994	32.525	2.9140000000000000	37.459
3995	32.301	3.0120000000000000	38.234
3996	27.789	5.531000000000000	36.979
3997	27.443	4.247	37.728
3998	28.429	3.809000000000000	36.941
3999	28.083	3.993000000000000	37.069
4000	27.77	4.0810000000000000	38.214
4001	28.691	4.682000000000000	36.723
4002	29.312	4.364000000000000	37.747
4003	27.987	4.036000000000010	36.55
4004	29.107	3.9570000000000000	37.606
4005	27.149	5.283000000000000	36.109
4006	27.27	5.046000000000000	37.574
4007	27.29	5.282000000000000	36.89
4008	26.957	5.195	37.594
4009	26.502	5.4140000000000000	37.414
4010	26.01	5.114000000000000	36.115
4011	26.995	5.200000000000000	36.915
4012	28.269	4.893000000000000	37.773
4013	26.925	4.665000000000000	37.696
4014	29.562	3.5840000000000000	39.552
4015	29.606	3.0920000000000000	39.821
4016	29.491	3.460000000000000	39.642
4017	30.016	3.878	39.597
4018	29.613	3.365000000000000	39.584
4019	30.074	3.5210000000000000	40.147
4020	30.182	2.995000000000000	39.494
4021	29.702	3.0040000000000000	40.749
4022	29.798	3.1190000000000000	39.744
4023	36.358	2.7110000000000100	41.21
4024	35.981	2.3530000000000000	42.189
4025	35.885	3.1640000000000000	41.434
4026	35.648	1.9350000000000000	42.803
4027	35.994	1.7170000000000000	43.085
4028	36.269	1.966000000000000	42.95
4029	42.918	8.657000000000000	37.088
4030	36.806	2.1680000000000000	41.626
4031	44.602	8.933	37.715
4032	34.496	1.3020000000000000	42.515
4033	34.451	1.4540000000000000	43.366
4034	34.707	1.382000000000000	43.11
4035	34.451	1.1750000000000000	43.488
4036	33.53	1.2120000000000000	43.834
4037	34.579	1.4310000000000000	43.661
4038	34.97	2.1410000000000000	43.712
4039	34.976	1.6210000000000000	44.358
4040	34.893	0.9880000000000000	43.968
4041	83.443	6.365000000000010	11.373
4042	44.237	5.338000000000000	42.17
4043	89.626	4.904000000000000	7.437
4044	37.792	2.5260000000000000	44.698
4045	37.984	1.6710000000000000	45.434
4046	37.696	2.2660000000000100	43.942
4047	95.635	2.083999999999990	2.214
4048	50.784	6.609000000000000	43.59
4049	97.408	1.581000000000000	1.19
4050	73.83	-1.3190000000000000	0.525
4051	72.307	-2.355000000000000	0.512
4052	78.15	1.2299999999999900	0.486
4053	64.365	-3.1459999999999900	7.366
4054	63.098	-2.551000000000000	8.352
4055	59.558	-0.9510000000000010	17.325
4056	89.574	1.9650000000000000	0.173
4057	74.349	-1.3760000000000000	3.795
4058	91.789	2.568000000000000	0.141
4059	49.709	-0.8710000000000020	34.189
4060	49.741	-0.03900000000000150	34.925
4061	50.573	-0.15700000000000400	35.91
4062	48.73	0.09600000000000360	38.029
4063	48.666	-0.519999999999996	37.389
4064	48.614	-0.4799999999999970	36.723
4065	52.838	0.402000000000001	37.466
4066	51.142	0.34199999999999900	36.346
4067	53.318	0.46300000000000100	36.512
4068	88.179	0.27599999999999600	0.026
4069	77.446	-3.301000000000000	0.403
4070	94.317	1.4690000000000100	0.013
4071	66.048	0.3760000000000050	27.565
4072	62.662	1.6669999999999900	31.776
4073	67.213	0.9320000000000020	30.906
4074	95.974	1.0699999999999900	0.0
4075	73.53	1.6670000000000000	20.774
4076	98.054	1.0830000000000000	0.0
4077	45.312	1.125	43.341
4078	44.992	0.7070000000000010	43.578
4079	45.722	0.9170000000000020	43.405
4080	44.32	1.149000000000000	44.198
4081	44.813	0.8900000000000010	44.928
4082	44.544	0.7490000000000020	44.55
4083	46.285	1.1000000000000000	43.878
4084	46.643	1.2540000000000000	44.666
4085	47.27	1.3190000000000000	43.482
4086	42.509	1.6290000000000000	47.117
4087	42.426	1.3080000000000000	46.822
4088	42.81	1.929000000000000	46.541
4089	41.587	2.6339999999999900	47.52
4090	41.421	2.348000000000000	47.354
4091	41.536	2.064	47.763
4092	43.168	1.385000000000000	47.808
4093	42.938	1.6330000000000000	47.91
4094	42.886	1.2850000000000000	47.571
4095	52.173	1.375	45.722
4096	50.778	1.3910000000000000	47.162
4097	53.318	2.861000000000000	44.275
4098	48.333	0.8790000000000050	48.397
4099	48.384	0.6880000000000020	48.352
4100	48.902	1.1030000000000000	48.781
4101	74.688	6.277000000000000	26.624
4102	53.542	1.4690000000000000	47.782
4103	88.941	4.402000000000000	12.045
4104	81.402	-0.6099999999999990	0.026
4105	75.853	-3.277000000000000	0.275
4106	87.821	1.5620000000000000	0.0
4107	67.763	-4.409000000000010	8.896
4108	67.2	-3.9610000000000100	12.589
4109	66.938	-1.1380000000000100	25.421
4110	92.8	0.8299999999999980	0.026
4111	77.843	-1.3460000000000000	10.714
4112	97.19	1.284000000000010	0.038
4113	59.398	0.8810000000000000	41.568
4114	59.565	0.7270000000000040	42.138
4115	60.896	1.206000000000000	42.016
4116	54.957	2.7830000000000000	47.245
4117	53.997	3.318000000000000	48.006
4118	54.854	2.7650000000000000	47.373
4119	64.128	1.2249999999999900	43.507
4120	62.426	1.4410000000000000	45.651
4121	64.845	1.2170000000000000	44.467
4122	89.53	0.23099999999999500	0.026
4123	77.958	-3.0999999999999900	2.822
4124	96.051	1.2350000000000000	0.0
4125	69.306	2.2630000000000100	38.266
4126	61.958	6.027000000000000	44.179
4127	70.752	2.028000000000010	40.922
4128	95.411	0.8589999999999950	0.0
4129	71.974	5.768999999999990	33.536
4130	98.406	0.9489999999999980	0.0
4131	65.152	-2.747	0.013
4132	63.706	-3.5720000000000000	0.064
4133	65.523	-1.5419999999999900	0.0
4134	60.186	-5.932000000000000	0.051
4135	60.429	-5.810000000000000	0.026
4136	59.462	-5.972000000000000	0.141
4137	77.677	3.2419999999999900	0.0
4138	67.706	-1.6800000000000100	1.536
4139	78.272	4.029000000000000	0.013
4140	54.323	-9.551000000000000	0.154
4141	54.605	-9.391000000000000	0.154
4142	54.112	-9.545000000000000	0.186
4143	54.886	-9.731000000000000	0.23
4144	54.758	-9.638000000000010	0.352
4145	54.298	-9.922000000000000	0.256
4146	52.115	-9.060000000000000	1.28
4147	52.262	-9.095000000000000	1.651
4148	52.742	-8.157000000000000	1.715
4149	85.818	0.35200000000000400	0.0
4150	75.507	-3.14200000000001	0.307
4151	92.627	1.9720000000000100	0.0
4152	66.97	-5.589000000000000	4.819
4153	66.195	-5.721999999999990	6.931
4154	66.291	-0.4940000000000000	19.59
4155	95.424	1.1360000000000000	0.0
4156	74.746	-1.4839999999999900	7.181
4157	97.523	1.422000000000000	0.0
4158	50.202	-14.088000000000000	2.496
4159	50.118	-14.328000000000000	1.926
4160	49.901	-13.767000000000000	2.669
4161	49.914	-13.714000000000000	3.117
4162	50.246	-14.122	2.317
4163	50.061	-14.169000000000000	3.091
4164	50.592	-7.214000000000000	13.312
4165	50.47	-8.277000000000000	11.59
4166	51.078	-6.635000000000010	14.47
4167	48.48	-10.703000000000000	12.947
4168	48.16	-11.138000000000000	12.186
4169	47.962	-11.408000000000000	12.134
4170	47.392	-9.961000000000010	14.381
4171	48.019	-9.981000000000000	13.741
4172	48.064	-10.263000000000000	12.973
4173	49.011	-6.782000000000000	21.293
4174	49.523	-7.3770000000000000	20.73
4175	49.894	-7.010000000000000	21.011
4176	57.024	0.5989999999999970	28.73
4177	56.032	-1.0430000000000000	30.739
4178	59.443	1.4140000000000000	28.538
4179	54.323	-0.777000000000001	33.549
4180	54.221	-0.6139999999999970	33.645
4181	54.189	-0.953000000000003	33.722
4182	82.259	5.020000000000000	14.72
4183	59.078	0.3810000000000000	34.848
4184	93.67	2.7350000000000000	4.736
4185	79.354	-1.2369999999999900	0.0
4186	74.221	-3.6700000000000000	0.192
4187	84.954	1.2680000000000000	0.0
4188	66.848	-7.3360000000000000	0.275
4189	66.822	-7.606000000000000	0.467
4190	63.078	-8.924	0.474
4191	92.115	0.7060000000000030	0.0
4192	76.998	-2.7990000000000100	5.19
4193	97.536	1.2480000000000000	0.0
4194	60.563	-5.586000000000010	18.342
4195	59.226	-6.993000000000000	17.094
4196	61.626	-3.838000000000000	22.221
4197	56.954	-1.983000000000000	30.227
4198	56.467	0.33500000000000100	31.846
4199	57.478	-1.8220000000000000	32.243
4200	65.12	0.539999999999992	35.136
4201	63.098	0.5230000000000030	37.171
4202	66.323	0.605000000000004	36.352
4203	89.549	0.32799999999998900	0.0
4204	77.402	-3.3870000000000000	3.008
4205	95.699	1.2350000000000000	0.0
4206	70.707	-0.5120000000000010	25.702
4207	65.389	1.1610000000000000	29.843
4208	71.52	1.9920000000000000	35.251
4209	95.738	0.8709999999999950	0.0
4210	78.784	-1.6480000000000100	13.472
4211	98.4	1.0189999999999900	0.0
4212	52.678	1.9570000000000000	26.067
4213	50.88	0.4229999999999950	28.243
4214	54.797	3.2080000000000100	24.48
4215	48.173	-1.189	31.846
4216	48.525	-1.7020000000000000	31.802
4217	48.102	-1.3469999999999900	30.278
4218	72.947	6.4979999999999900	10.074
4219	54.778	2.270000000000000	27.36
4220	75.123	6.628999999999990	7.629
4221	45.709	0.3129999999999950	36.582
4222	46.464	-0.28300000000000100	35.981
4223	47.482	0.5769999999999980	36.8
4224	44.998	0.6290000000000050	39.123
4225	45.491	1.0220000000000000	39.891
4226	45.862	0.894999999999996	39.462
4227	48.384	0.5889999999999990	38.842
4228	47.84	0.9109999999999940	39.187
4229	48.621	0.25	37.594
4230	89.709	1.419000000000000	0.205
4231	65.946	2.1570000000000000	22.144
4232	94.131	2.1340000000000000	0.102
4233	54.214	1.1480000000000000	36.026
4234	53.069	0.7119999999999960	36.07
4235	55.354	1.3200000000000000	36.909
4236	95.571	1.7270000000000000	0.026
4237	65.907	3.7920000000000000	31.706
4238	96.685	1.9350000000000000	0.019
4239	45.101	3.8670000000000000	43.27
4240	44.627	3.7040000000000000	43.59
4241	44.659	4.890000000000000	43.994
4242	43.949	4.371000000000000	45.056
4243	42.099	4.954000000000000	45.094
4244	42.746	4.928000000000000	45.434
4245	46.144	3.8660000000000000	44.845
4246	46.694	4.1370000000000000	44.826
4247	45.965	3.8910000000000000	44.717
4248	40.237	6.966000000000000	47.456
4249	40.512	7.296000000000000	47.194
4250	39.898	7.796000000000000	49.043
4251	38.541	10.118000000000000	48.544
4252	37.805	10.472000000000000	48.429
4253	38.374	9.773000000000000	49.011
4254	41.491	6.342000000000000	50.4
4255	41.926	6.473000000000000	50.259
4256	41.658	5.369	49.702
4257	47.552	3.1260000000000000	47.45
4258	47.968	2.382000000000000	47.411
4259	48.627	3.087000000000000	47.475
4260	47.091	3.0790000000000000	49.498
4261	46.355	3.253	49.894
4262	47.603	2.6570000000000000	49.37
4263	49.203	2.8330000000000000	48.544
4264	48.762	2.5460000000000000	49.664
4265	49.882	2.817	48.205
4266	83.398	0.47800000000000900	1.21
4267	68.627	0.75	18.989
4268	90.093	1.9329999999999900	0.525
4269	57.306	0.4270000000000000	38.509
4270	56.506	0.5159999999999980	40.301
4271	57.587	0.3289999999999940	38.048
4272	93.267	1.2040000000000100	0.07
4273	70.97	1.5750000000000000	26.893
4274	96.109	1.6240000000000100	0.045
4275	53.69	1.2900000000000000	45.779
4276	53.274	1.662000000000000	47.142
4277	53.728	1.6640000000000000	46.419
4278	51.75	3.4910000000000000	49.664
4279	49.907	4.368000000000000	50.618
4280	51.546	3.510000000000000	50.637
4281	54.816	1.2140000000000000	47.789
4282	54.95	1.0700000000000000	48.006
4283	55.43	1.6510000000000000	48.934
4284	89.37	0.38700000000000000	0.115
4285	78.106	-1.9569999999999900	5.939
4286	95.712	1.2470000000000000	0.09
4287	64.71	1.041000000000010	43.622
4288	62.234	2.0260000000000000	45.427
4289	65.882	1.0020000000000000	43.693
4290	95.501	0.9209999999999920	0.064
4291	72.646	3.368000000000000	36.32
4292	98.285	1.0450000000000000	0.102
4293	77.542	-0.835000000000008	0.0
4294	71.347	-3.922000000000000	0.0
4295	81.581	1.3460000000000000	0.0
4296	62.835	-7.577000000000000	0.115
4297	64.32	-7.11399999999999	0.525
4298	61.21	-7.9780000000000000	0.269
4299	90.208	1.118000000000000	0.0
4300	74.957	-2.4880000000000000	2.938
4301	94.97	1.821000000000000	0.0
4302	56.218	-12.831000000000000	0.416
4303	56.211	-13.179000000000000	0.653
4304	56.122	-12.733000000000000	0.518
4305	55.622	-9.395000000000000	12.256
4306	55.814	-9.151000000000000	11.021
4307	57.126	-5.958000000000000	20.051
4308	62.95	-1.3640000000000000	26.317
4309	62.189	-1.1560000000000000	29.286
4310	63.443	-1.4710000000000000	27.347
4311	86.432	-0.09000000000000340	0.0
4312	76.64	-3.6230000000000000	0.8
4313	94.221	1.368000000000000	0.0
4314	69.773	-5.970000000000000	8.314
4315	67.725	-4.115000000000000	15.494
4316	70.31	0.3469999999999940	30.208
4317	93.773	0.6890000000000070	0.0
4318	78.342	-2.7249999999999900	7.578
4319	98.374	1.0360000000000000	0.0
4320	60.966	2.1100000000000000	29.952
4321	57.555	-1.8960000000000000	28.794
4322	63.328	2.8559999999999900	29.69
4323	56.25	1.544000000000000	38.157
4324	54.861	2.7990000000000000	41.293
4325	57.139	0.6089999999999950	37.747
4326	72.442	4.625	23.706
4327	62.387	1.2450000000000000	36.474
4328	78.022	5.0320000000000000	17.568
4329	54.944	5.895000000000000	47.795
4330	54.848	6.867000000000000	50.778
4331	54.17	6.047000000000000	47.821
4332	48.736	9.657000000000000	52.134
4333	45.805	13.359000000000000	53.741
4334	48.742	9.893	54.906
4335	55.763	5.588000000000000	49.792
4336	55.302	5.822000000000000	53.018
4337	56.397	4.4140000000000000	49.658
4338	79.258	3.2120000000000000	16.954
4339	63.123	1.2540000000000000	39.322
4340	94.31	1.949000000000000	2.432
4341	59.763	3.298000000000000	47.546
4342	57.338	4.8970000000000000	50.278
4343	61.702	2.5650000000000000	47.61
4344	95.014	1.2750000000000100	0.87
4345	67.411	1.483000000000000	42.131
4346	97.696	1.4200000000000000	0.768
4347	88.851	0.4270000000000070	0.0
4348	76.474	-3.149000000000000	3.418
4349	93.862	1.4240000000000100	0.0
4350	64.73	-8.747000000000010	1.67
4351	65.184	-4.7990000000000000	13.53
4352	62.541	-9.229	2.464
4353	93.267	0.7380000000000000	0.0
4354	78.957	-1.8860000000000000	9.677
4355	98.195	1.0260000000000100	0.0
4356	68.806	3.5350000000000000	34.906
4357	66.566	4.965999999999990	43.782
4358	69.075	3.023000000000000	35.814
4359	59.622	9.376000000000010	52.614
4360	55.149	13.365000000000000	54.33
4361	65.376	7.583000000000000	54.227
4362	70.394	2.3930000000000000	37.056
4363	66.291	5.217000000000000	48.269
4364	71.245	2.030000000000000	39.034
4365	94.688	0.8569999999999990	0.0
4366	75.354	-1.590999999999990	11.846
4367	97.683	1.0459999999999900	0.0
4368	73.882	4.411999999999990	37.811
4369	62.355	13.601000000000000	52.826
4370	76.416	3.226000000000000	37.683
4371	96.832	0.9550000000000130	0.0
4372	74.97	1.8250000000000000	30.47
4373	98.406	0.9679999999999890	0.0
4374	50.707	-1.3100000000000000	0.0
4375	50.874	-1.5660000000000000	0.0
4376	51.034	-0.9819999999999990	0.0
4377	49.12	-2.8900000000000000	0.0
4378	49.171	-3.0530000000000000	0.0
4379	49.114	-3.1600000000000000	0.0
4380	52.058	1.2540000000000000	0.0
4381	51.392	0.26899999999999800	0.32
4382	54.618	2.8700000000000000	0.0
4383	44.486	-6.019000000000000	0.0
4384	44.474	-6.111000000000000	0.0
4385	45.107	-5.679000000000000	0.0
4386	43.744	-6.584000000000000	0.0
4387	44.371	-6.130000000000000	0.0
4388	44.032	-6.322999999999990	0.0
4389	44.403	-5.862000000000000	0.243
4390	44.422	-5.706000000000000	0.275
4391	44.128	-5.892000000000000	0.275
4392	64.877	7.410000000000010	0.0
4393	59.315	2.1060000000000000	0.096
4394	66.822	8.75699999999999	0.006
4395	52.8	-0.9639999999999990	1.05
4396	51.117	-1.3350000000000000	1.075
4397	51.571	0.6570000000000040	2.816
4398	69.722	9.40100000000001	0.0
4399	58.349	3.183	2.086
4400	71.597	9.488	0.0
4401	38.56	-8.987000000000000	0.0
4402	38.72	-9.185000000000000	0.0
4403	38.79	-9.187000000000000	0.0
4404	38.758	-9.523000000000000	0.0
4405	39.123	-9.056000000000000	0.0
4406	38.778	-9.111000000000000	0.0
4407	38.406	-8.703	0.0
4408	38.81	-8.698000000000000	0.0
4409	38.24	-8.725000000000000	0.0
4410	38.035	-10.250000000000000	0.0
4411	38.304	-10.127000000000000	0.0
4412	38.157	-9.905000000000000	0.0
4413	38.598	-10.439	0.0
4414	39.142	-10.271000000000000	0.0
4415	38.861	-10.499000000000000	0.0
4416	38.246	-9.642000000000000	0.026
4417	38.298	-9.887	0.026
4418	38.304	-9.611	0.0
4419	36.973	-8.775000000000000	0.23
4420	36.922	-8.297000000000000	0.371
4421	37.146	-8.547	0.397
4422	37.395	-8.457000000000000	0.294
4423	37.485	-8.671	0.486
4424	37.203	-8.547000000000000	0.454
4425	36.691	-8.303	0.378
4426	37.197	-8.255000000000000	0.422
4427	36.371	-8.347000000000000	0.365
4428	80.685	0.367999999999995	0.0
4429	73.99	-2.7520000000000000	0.051
4430	87.027	2.5459999999999900	0.0
4431	65.805	-7.339000000000010	0.256
4432	65.613	-6.9070000000000000	0.41
4433	63.008	-8.310000000000000	0.794
4434	91.834	1.8019999999999900	0.0
4435	75.366	-1.9350000000000000	3.878
4436	95.085	2.1380000000000100	0.0
4437	58.048	-5.8260000000000000	15.034
4438	57.306	-5.928000000000000	14.611
4439	58.419	-3.6119999999999900	18.451
4440	55.501	-6.477000000000000	15.104
4441	55.245	-6.660999999999990	14.528
4442	54.797	-2.7270000000000000	18.022
4443	61.075	1.010000000000000	28.64
4444	59.373	0.9980000000000050	26.893
4445	62.49	1.0780000000000000	29.805
4446	93.03	0.7830000000000010	0.0
4447	76.051	-3.6680000000000100	2.963
4448	96.557	1.2800000000000000	0.0
4449	69.274	0.688999999999993	24.941
4450	62.771	2.5720000000000000	26.4
4451	69.53	2.4550000000000000	31.725
4452	97.472	1.0630000000000000	0.0
4453	75.098	0.625	17.76
4454	98.214	1.1820000000000000	0.0
4455	34.368	-12.366000000000000	0.051
4456	34.221	-12.510000000000000	0.026
4457	34.202	-12.299	0.026
4458	34.118	-12.333000000000000	0.0
4459	34.259	-12.339000000000000	0.051
4460	33.888	-12.021000000000000	0.026
4461	34.317	-11.8	0.026
4462	33.946	-11.944000000000000	0.077
4463	34.784	-11.523	0.0
4464	34.31	-12.458000000000000	0.09
4465	34.611	-12.560000000000000	0.077
4466	34.637	-12.427	0.051
4467	34.899	-12.528000000000000	0.141
4468	34.829	-12.751000000000000	0.077
4469	34.726	-12.73	0.115
4470	34.106	-12.430000000000000	0.026
4471	34.477	-12.401000000000000	0.064
4472	34.189	-12.303	0.077
4473	34.176	-10.700000000000000	0.013
4474	33.146	-11.612000000000000	0.0
4475	33.92	-10.401000000000000	0.077
4476	32.864	-12.041000000000000	0.026
4477	32.966	-11.912000000000000	0.0
4478	32.87	-12.039000000000000	0.064
4479	34.163	-10.233000000000000	0.013
4480	33.158	-11.521	0.0
4481	34.477	-9.475000000000000	0.083
4482	34.368	-13.558000000000000	0.077
4483	34.752	-13.753000000000000	0.026
4484	34.662	-13.747	0.026
4485	34.784	-13.586000000000000	0.077
4486	34.829	-13.768	0.154
4487	34.95	-13.633000000000000	0.128
4488	34.733	-13.229000000000000	0.192
4489	34.496	-13.371000000000000	0.077
4490	34.362	-13.464000000000000	0.077
4491	35.251	-13.626000000000000	0.173
4492	35.853	-14.184000000000000	0.179
4493	35.75	-14.194000000000000	0.166
4494	36.173	-14.026000000000000	0.211
4495	36.038	-14.117000000000000	0.282
4496	35.936	-14.193000000000000	0.262
4497	35.398	-13.906000000000000	0.166
4498	35.571	-13.810000000000000	0.013
4499	35.251	-13.744000000000000	0.141
4500	33.267	-12.838000000000000	0.147
4501	33.165	-12.912000000000000	0.282
4502	33.453	-12.884000000000000	0.032
4503	33.184	-12.873000000000000	0.147
4504	33.472	-12.662000000000000	0.179
4505	33.549	-12.774000000000000	0.122
4506	33.389	-12.661000000000000	0.16
4507	33.427	-12.828	0.083
4508	33.216	-12.920000000000000	0.179
4509	63.379	9.974000000000000	9.766
4510	38.893	-0.7990000000000000	12.269
4511	67.347	10.948000000000000	8.819
4512	35.104	-4.865000000000000	8.301
4513	35.142	-4.667000000000000	8.147
4514	34.765	-5.075000000000000	8.224
4515	87.443	5.293000000000010	3.603
4516	45.997	4.092000000000000	16.966
4517	91.021	4.357000000000000	2.726
4518	33.709	-6.8480000000000000	6.989
4519	33.459	-7.027000000000010	6.938
